photo,Theta,sigma,n
137.jpg,-0.44369371339612124,0.4471609134433189,170
138.jpg,0.6392951789194923,0.5734299965693981,170
139.jpg,-0.1676112857674865,0.18814636513164879,170
14.jpg,-0.09077350275019348,0.11559396305407399,170
140.jpg,0.5491976107112804,0.48845956730087264,170
141.jpg,-0.044875545918482924,0.07375944923763682,170
142.jpg,-0.16808682781526482,0.18803045707947064,170
143.jpg,0.6649876516157135,0.5978923584751822,170
144.jpg,0.9016522340350491,0.820464455892993,170
145.jpg,0.0050436194814044355,0.026574458207605636,170
146.jpg,0.8021417418487258,0.7268789088433798,170
147.jpg,1.9990902210893156,1.8526412660726392,170
148.jpg,0.6770178597405466,0.6089987445066478,170
149.jpg,2.1103523431414333,1.9573094609135973,170
15.jpg,-0.5439827568442145,0.5414643782360296,170
150.jpg,0.13214916223897744,0.09810871254833255,170
151.jpg,1.183446624389165,1.0855748726459329,170
152.jpg,-2.0368343885804556,1.9466910595017228,170
153.jpg,-0.004193483015421816,0.03680872910385664,170
154.jpg,1.0639917110559425,0.973245908529237,170
155.jpg,-0.18903367695894338,0.20761704943325396,170
156.jpg,0.09973520888556,0.0655824265448403,170
157.jpg,-1.9826165279001744,1.8957414598837827,170
158.jpg,1.1025025441063494,1.0094701268416535,170
159.jpg,0.04217853512680558,0.015860583828707066,170
16.jpg,2.077000186478928,1.9259662265436956,170
160.jpg,1.5294773431055906,1.4110837818528332,170
161.jpg,-0.3089959796020796,0.3204498961985859,170
162.jpg,0.16889852725925286,0.13072486125687294,170
163.jpg,1.729386396253259,1.5990344784152113,170
164.jpg,-2.0228132242789476,1.933492364769246,170
165.jpg,0.1751272572405646,0.13667238317361047,170
166.jpg,-0.43667176746110864,0.44060189536827615,170
167.jpg,1.06180523939557,0.9710071155164577,170
168.jpg,-0.12018069389689205,0.14358511296051316,170
169.jpg,0.7751951031238132,0.7015083758963656,170
17.jpg,-0.48696090643757084,0.4882026185678239,170
170.jpg,0.9639464124813496,0.8792467817159574,170
171.jpg,0.1257170077208084,0.0941094096257405,170
172.jpg,-1.880281987531664,1.799344800496513,170
173.jpg,0.18058668001857886,0.14482594562279563,170
174.jpg,-1.9963354638732533,1.9085675476428858,170
175.jpg,-0.34577928314791584,0.355028656781085,170
176.jpg,-0.2031108311302937,0.22198178034520114,170
177.jpg,0.294260214085169,0.24816223206763433,170
178.jpg,-0.31143379186915543,0.3229193544173652,170
179.jpg,0.05133821736333032,0.025576652948158606,170
18.jpg,-0.3148482115118259,0.3259789685052307,170
180.jpg,-0.12931147740453136,0.15163229825852262,170
181.jpg,0.2018562402185288,0.1618695376869861,170
182.jpg,0.039670507312333236,0.014307556030134732,170
183.jpg,-0.17752769320016043,0.19681694138939693,170
184.jpg,0.1586026359319498,0.12189351142495394,170
185.jpg,-0.2614573201376309,0.27567765499158536,170
186.jpg,-0.1968640218251293,0.2150275977454897,170
187.jpg,-0.17495842556771682,0.1943592733066362,170
188.jpg,-0.4279779706786646,0.43250897216525747,170
189.jpg,1.4237958184557018,1.3117128081347846,170
19.jpg,-0.3934294186163408,0.39980398630594144,170
190.jpg,0.5159083811417311,0.45715261498581206,170
191.jpg,0.17970483879772406,0.14171000836994688,170
192.jpg,0.1690310793654909,0.13049362501132036,170
193.jpg,1.5310592306675543,1.4124585350183418,170
194.jpg,-2.0050435005441454,1.916764607453845,170
195.jpg,-0.0331717391158371,0.06374585592095991,170
196.jpg,0.06480518934940332,0.03928326306967043,170
197.jpg,0.9965347042669499,0.9096163246517901,170
198.jpg,0.33697341694105015,0.28892361399306965,170
