rating_int,y_unit,psi,bin_count,alpha_prior,baseline_cum
78,0.7772277227722773,0.9408232409553177,21.0,97270.14288343345,0.48603404832486574
79,0.7871287128712872,0.9457869940903223,29.0,97270.14288343345,0.4909978014598704
80,0.7970297029702971,0.9507549694336508,22.0,97270.14288343345,0.49596577680319887
81,0.806930693069307,0.955719015370897,29.0,97270.14288343345,0.5009298227404451
82,0.8168316831683168,0.960686938009822,12.0,97270.14288343345,0.50589774537937
83,0.8267326732673267,0.965645174750595,17.0,97270.14288343345,0.5108559821201429
84,0.8366336633663366,0.970606122840125,7.0,97270.14288343345,0.515816930209673
85,0.8465346534653465,0.97556132029363,0.0,97270.14288343345,0.520772127663178
86,0.8564356435643564,0.9805124712201561,5.0,97270.14288343345,0.5257232785897041
87,0.8663366336633663,0.9854664740405155,9.0,97270.14288343345,0.5306772814100634
88,0.8762376237623762,0.9904227490062696,0.0,97270.14288343345,0.5356335563758176
89,0.8861386138613861,0.9953738823646612,0.0,97270.14288343345,0.5405846897342091
90,0.8960396039603961,1.0003249630186493,0.0,97270.14288343345,0.5455357703881973
91,0.905940594059406,1.0052760436726376,0.0,97270.14288343345,0.5504868510421855
92,0.9158415841584159,1.0102271301826704,1.0,97270.14288343345,0.5554379375522185
93,0.9257425742574258,1.015178784729052,0.0,97270.14288343345,0.5603895920986002
94,0.9356435643564357,1.0201298712390852,0.0,97270.14288343345,0.5653406786086331
95,0.9455445544554455,1.0250809518930732,0.0,97270.14288343345,0.5702917592626213
96,0.9554455445544554,1.0300320325470615,0.0,97270.14288343345,0.5752428399166095
97,0.9653465346534653,1.034983136625229,4.0,97270.14288343345,0.580193943994777
98,0.9752475247524752,1.0399365128487912,0.0,97270.14288343345,0.5851473202183393
99,0.9851485148514851,1.0448876169269588,0.0,97270.14288343345,0.5900984242965067
100,0.995049504950495,1.0498386975809468,0.0,97270.14288343345,0.5950495049504949
