,POLISHword,Ciepło_M,Kompetencja_M,Valence_M,arousal_M,dominance_M,origin_M,significance_M,concretness_M,imegability_M,ageOfAquisition_M,AUTOMATICITYmean,NumberofLetters,Kazojć2011frequency,cond_arousal,cond_origin
65,kostnica,-1.591325318863793,-1.0245071306598104,-2.2797349658789554,1.5788588729577908,-1.8524926033043667,0.9183267205225216,0.285836533933342,-0.6515531044789681,0.3030376046598861,1.1619147573238646,-0.395716524211377,0.5228715332011696,-0.8915448370562847,-1.0,1.0
66,kuna,-0.01052975380654771,0.07589577380677796,-0.01160314002564631,-0.6085838374465798,-0.3123037891671399,-0.029397422624848728,-0.6330999288064423,-1.038255974449781,0.3691890964346052,0.5595544651634566,-0.5208301911283034,-1.121646297052614,-0.5790259767882086,0.0,-1.0
67,lasso,0.01791186921134814,0.053537998134664255,0.14902942554470844,-0.18011567767665168,0.5574498941103473,0.07036301349592611,-1.4831161568407432,-0.9093550177928433,0.5785585679016056,0.14682611683132513,-1.148194415668681,-0.710516839489168,-0.1553657376922167,0.0,0.0
68,przycisk,-0.1120250617534796,0.5145679684083119,0.08156374800515906,-0.8115424394428619,0.47289050823614676,1.4670091191867882,-0.6790467519434316,-0.8507636738578717,0.6595941453256412,-1.1136685686154544,-0.6309781084140186,0.5228715332011696,0.7516780106823692,0.0,1.0
69,anyż,0.06118726975151273,-0.03641357063755521,0.04391985546497896,-0.32232476615023486,-0.4600201076585611,0.10397794305836132,-1.4322813737955589,-0.9973666961292069,-1.5299099799313844,1.9149789472205765,-0.7243643861127772,-1.121646297052614,-2.061551120364735,1.0,-1.0
70,łosoś,0.20659156476758167,-1.0279487752614656,0.6797594221891345,-0.6762367047786738,0.0500935788651448,-0.05433753165504327,-1.0006745139023565,-1.0851290495977584,1.1458076098698513,-0.1989733101496494,-0.4585726726624645,-0.710516839489168,-0.35840453968364194,1.0,0.0
71,geniusz,0.8907141755730786,2.1364605611189336,1.6715048820204625,0.8797792438594867,2.354336843937108,2.4646134803945476,2.0318158131389326,1.1530602887181591,-0.5559395160348866,0.1579809370565176,2.1125431139796365,0.11174207563772375,0.5634362763789206,1.0,1.0
72,pochówek,-1.536532219574507,-0.4212539860302294,-2.3348319358695853,1.218043580519956,-2.1167406841612433,-0.46584933065324374,0.45813712069705154,0.0984160978886693,0.39217673982632506,1.2790403696883879,0.9308475230991923,0.5228715332011696,-0.6427429446575114,-1.0,-1.0
73,rak,-1.2609804209727313,-0.6554537040454735,-1.807475223102133,1.5563079171804266,-1.3028565951220634,0.31976410379786596,1.0439591156936638,-0.7804540611359057,1.1464691247875975,-0.8571077034360214,-0.7369356158029945,-1.5327757546160599,0.39452610076433614,-1.0,0.0
74,urzędnik,-0.8673336472207106,0.9081262105839265,-0.8472137461225931,-0.4056252354502978,0.34605142942484685,1.9408711907604734,-0.17363169743655013,-0.6398348356919737,0.2382091427206579,0.30299359998402314,-1.8833120375537802,0.5228715332011696,0.9247760373411232,-1.0,1.0
75,mleczarnia,0.07405955603116336,0.18928591361356006,0.2232416708382057,-1.357827837559841,-0.3412184727867438,0.05916541352319192,-0.7709403982174101,-0.9813386689129496,0.2534239858288425,-0.07627028767252989,-0.9027561217168157,1.3451304483280615,-1.2994892743622124,0.0,-1.0
76,armata,-0.2505059480200576,-0.18685888449050447,-0.35921201191987606,0.4062091725348292,1.593302371069304,0.17012344961670206,-0.31147216684751794,-0.9562280929408208,1.0485649169610098,-0.5113082764550464,-0.16165219997923247,-0.2993873819257222,-0.4751910164836792,0.0,0.0
77,pauza,-0.23450753507249042,-0.22398175414253052,-0.04437218340199384,-1.0145010414391433,-0.2881439646316575,0.1950635586468966,-0.6101265172379476,0.8132304938953234,-0.9124960567006417,-0.3662956135275409,-0.639358928207497,-0.710516839489168,0.2893830007586261,0.0,1.0
78,rozrywka,0.7609492705539227,-0.12556634921708174,1.3881490363543691,1.5337569614030615,0.6420092799845479,-1.5756841824968748,1.1588261735361376,1.012441063274227,-0.4262825921564309,-0.2435925910504204,1.6857199344974907,0.5228715332011696,-0.03543150251156985,1.0,-1.0
79,strych,-0.5934604324707812,-0.8061397077474212,0.5695654822078762,0.13559770320645317,-0.8166401263454106,-0.15409796777581922,-0.839860632922894,-0.6398348356919737,0.8702866466281326,-0.4778438157794679,-0.4489945928984892,-0.2993873819257222,0.3725745366925251,1.0,0.0
80,kopia,-0.43531520103505905,-1.0258502114799695,-0.028630191976100075,-1.104704864548602,-0.9011995122196113,1.4919492282169828,-0.31147216684751794,-0.24141369693416637,-0.36145413021720263,0.2249098584076746,-0.7764451948293923,-0.710516839489168,0.18915010930472148,1.0,1.0
81,sójka,0.4491947561810183,0.3455612197293468,0.2704676451158884,-0.9242972183296847,-0.3092838111002072,-0.2289182948664006,-0.912062783566731,-0.9093550177928433,0.3030376046598861,0.12451647638094011,-0.811764363959051,-0.710516839489168,-0.8395310219482691,-1.0,-1.0
82,rząd,-1.0113193637488167,-0.16124193350255564,-1.020375651807428,0.5866168187537465,1.4241835993209029,1.242548137915043,-0.17363169743655013,0.06326129152768627,0.07613798787258738,0.20260021795728864,-1.3648984703286204,-1.121646297052614,1.4923053964781943,-1.0,0.0
83,lekcja,0.3927635725800453,1.2274657250026542,-0.09159815767967582,-0.834093395220226,0.17693265767644567,1.6166497733679521,1.2047729966731269,0.1452891730366464,0.5461443369319915,-0.9909655461383344,-0.949449260566195,-0.2993873819257222,0.31056077847062696,-1.0,1.0
84,deska,0.02324467352720361,0.17850830629522563,-0.028630191976100075,-1.1498067761033313,-0.3304236575687578,0.020482795435538135,-0.6101265172379476,-0.897636749005849,0.9675293395369748,-0.845952883210829,-1.2601382229101417,-0.710516839489168,0.15742948759873818,0.0,-1.0
