POLISHword,Ciepło_M,Kompetencja_M,Valence_M,arousal_M,dominance_M,origin_M,significance_M,concretness_M,imegability_M,ageOfAquisition_M,AUTOMATICITYmean,NumberofLetters,Kazojć2011frequency
kat,0.04764629327551581,-0.9425372293544743,-1.6028293345655096,2.2102856347240016,1.0648062093555508,0.09530312252612065,0.3317833570703313,-0.5343704166090246,0.5461443369319915,0.8495797910184676,-0.5226260810840488,-1.5327757546160599,0.4915773046554844
wrogi,-1.959761676153829,-1.1068547734458125,-1.6028293345655096,1.8945722538408962,0.3037717364877465,-0.7526605845004738,1.411533700789578,1.3757073956710513,-1.0745672115487122,0.0018134539038196144,0.3920805363755856,-0.710516839489168,0.13261788272970315
idiota,-0.9052558112445733,-2.3284126078578136,-1.6028293345655096,1.8945722538408962,-1.8524926033043667,-1.7502649457082333,0.5155706496182878,0.9772862569132442,-0.9773245186398699,-0.06511546744733639,-0.3915261143146378,-0.2993873819257222,0.6319310463098486
wulgarność,-1.2205246640938239,-1.77141926805858,-1.6028293345655096,2.525999015607106,-0.11902519288325634,-0.6529001483796978,-0.035791228025582336,1.5397631586889722,-0.7180106708829571,0.7268767685413481,1.3163652335991955,1.3451304483280615,-1.0260763706304845
nieuprzejmość,-1.4209645504484045,-1.890533438163862,-1.6028293345655096,1.1503907131878626,-0.3304236575687578,-0.6279600393495044,0.3317833570703313,1.645227577771921,-1.009738749609484,0.4591610831367221,-0.32926859584879886,2.5785188210183994,-1.0380241247109554
niekompetencja,-1.1745522130950696,-2.101617424437134,-1.6028293345655096,0.789575420750028,-2.106170760926968,0.1451833405865086,1.3426134660840947,1.6217910401979323,-2.0145799096675203,1.262308139350599,-1.4319450286764475,2.989648278581845,-1.2798754593510333
slums,-1.5277985946403518,-2.076706025065379,-1.6018655391720862,0.9474321111915812,-2.253268859270633,-0.17903807680601264,-0.38039240155300186,-0.08907620270324018,0.2534239858288425,1.7328594333398775,-0.8404986032509767,-0.710516839489168,-2.061551120364735
despotyzm,-1.1857218160043925,-1.206326696688847,-1.6018655391720862,1.2856964478520507,1.0682576128606212,0.6190454121601938,0.17096947609086885,2.031930447742734,-1.846885878018602,2.0096810944385126,0.39866546621331894,0.9340009907646155,-0.7774028795698013
szumowiny,-1.8023520039340881,-1.909555419869018,-1.6018655391720862,0.65426968608584,-1.477152472128065,-0.2299795761017318,-0.34944862270564647,0.3444997424155502,-1.1026815955529692,1.8758232517361997,-0.3759617346981782,0.9340009907646155,-0.5546222254433552
brud,-1.181842130324869,-1.8682736723386835,-1.5870873431396153,0.8346773323047574,-2.1695903003326187,0.6689256302205818,0.1939428876593635,-0.3820329223780985,0.2382091427206579,-1.359074613569695,-1.1015012768193018,-1.121646297052614,0.34460900892007973
grypa,-0.9171064875020295,-1.6326969656746955,-1.5870873431396153,0.6317187303084758,-1.5353949062761145,0.12024323155631408,0.010155595111406934,-0.20625889057318333,0.2544162582054653,-0.5559275573558174,-1.248764253190421,-0.710516839489168,-0.27689281505958896
pluskwa,-1.7513094483394664,-1.3161756560100446,-1.5870873431396153,0.33855630520273566,-1.4719753668704647,0.269883885737478,-0.6560733403749369,-0.9335090003946082,-0.4262825921564309,0.9945924539459732,-0.25264395773699694,0.11174207563772375,-0.5790259767882086
ułomność,-1.6673768878017396,-2.158278646537595,-1.5870873431396153,0.4513110840895585,-2.275289532675369,-0.7277204754702804,0.8142250000087186,1.3874256644580458,-1.2690525973663969,0.7714960494421191,-0.6166109887680558,0.5228715332011696,-0.6046323584037846
najeźdźca,-1.941766745334317,-0.5851518173652682,-1.5870873431396153,1.2856964478520507,1.2127851346354013,-0.2039781858362072,-0.5641796941009584,0.11013436667566363,-0.6369750934589222,1.0949858359727076,-0.08442893188218178,0.9340009907646155,-0.980856174003729
sztuczność,-1.3087917700114367,-1.50604657391073,-1.5870873431396153,0.8572282880821225,-0.9857588980938118,-0.3286787309871766,0.4007035917758152,1.574917965049955,-1.1393956734879405,0.8272701505680826,-0.5411836106267508,1.3451304483280615,-0.7998396478188714
dług,-1.3899484701745766,-1.4230783558350553,-1.5713453517137213,1.3533493151841443,-1.7679332174301663,0.9183267205225216,0.4696238264812986,0.3913728175635276,-1.2366383663967828,0.4145418022359511,-1.4451148883519134,-1.121646297052614,0.6221157514832172
nuda,-0.5403696664786677,-1.4853045193918128,-1.5713453517137213,-1.5782749358732595,-1.5565347527446647,0.5941053031300004,0.6763845305977508,1.6100727714109382,-0.5721466315196939,-1.5375517371727785,-0.6178082487385527,-1.121646297052614,0.27218532968847453
uraza,-1.896564880180875,-1.1370740918993956,-1.5713453517137213,0.924881155414216,-1.2817167486535133,-1.6006242915270694,0.9750388809881805,1.5280448899019776,-1.593194907062537,0.4480062629115296,0.01913405556580021,-0.710516839489168,-0.4320209385441613
jeniec,-1.2530731594009434,-1.001232444043161,-1.5713453517137213,0.9699830669689453,-2.8249255408576723,0.5941053031300004,-0.7249935750804208,-0.41934006382240974,-0.021104705036254924,1.2734629595757916,-0.8404986032509767,-0.2993873819257222,0.29499137619191923
grzywna,-1.3951543029591,-1.4920208280459613,-1.5713453517137213,1.3344801481051263,-1.091458130436562,0.8933866114923271,0.1250226529538796,-0.07257496706441292,-0.7504249018525712,0.8384249707932752,-0.5992507191958505,0.11174207563772375,-1.050253028061619
gilotyna,-1.963024237192455,-0.9925153329507796,-1.5713453517137213,1.7818174749540723,-0.2881439646316575,-0.029397422624848728,-0.19660510900504477,-0.9093550177928433,0.997628268294476,1.3515467011521412,-0.5316055308627755,0.5228715332011696,-0.7153778429179444
maminsynek,-1.0504265953984238,-1.8547829051719031,-1.5713453517137213,0.15814865898381833,-2.3598489185495697,-1.4011034192855174,-0.035791228025582336,0.8835401066172894,-0.7828391328221853,0.03527791457939811,-0.17063164975795916,1.3451304483280615,-1.0260763706304845
napastliwość,-1.7209773602995495,-1.3490290338307491,-1.5713453517137213,1.5563079171804266,0.4306108152990465,-0.7027803664400858,0.3777301802073206,1.4108622020320347,-1.1069814425183264,1.2846177798009852,-1.0063191091647978,2.1673893634549533,-1.7013194715777331
nieetyczność,-1.6533775349814706,-1.6785035475260237,-1.5713453517137213,1.3082474036294147,-0.9646190516252612,0.269883885737478,1.1128793503991483,2.0905217916777055,-2.5332076051813455,1.7642750494842727,-1.0853382672175935,2.1673893634549533,-2.421782769151737
uraz,-1.20942316851931,-1.3879180439066447,-1.5556033602878272,1.2631454920746854,-1.6410941386188653,-0.4284391671079525,0.1939428876593635,0.1452891730366464,-0.26421143730836033,0.23606467863286712,0.49684078379406466,-1.121646297052614,-0.098843210804827
groza,-1.9208164426648857,-0.676364393153976,-1.5556033602878272,1.3082474036294147,-0.7320807404712101,-1.1018221109231896,0.17096947609086885,1.5983545026239436,-0.6207679779741148,0.43685144268633613,0.8925352040432918,-0.710516839489168,0.30329206679120496
frajer,-1.2924538681949531,-2.1213005054222216,-1.5556033602878272,1.0376359343010397,-2.254149686206819,-1.2514627651043535,0.07907582981689083,0.625738193303414,-0.8638747102462209,-0.009341366321372889,-0.31310558624709045,-0.2993873819257222,-0.2881911820590964
fanatyzm,1.4997966113626071,-1.530796942905163,-1.5556033602878272,1.7716925560336283,-0.5418221222542592,-2.947390179157543,0.3777301802073206,2.278014092269615,-1.0907743270335188,2.2662419596179464,-0.06108236245749256,0.5228715332011696,-0.48344046609367797
marnotrastwo,-1.5037149622461647,-1.5444952603360473,-1.5556033602878272,0.9925340227463105,-1.1125979769051126,-0.7043073118909171,0.6993579421662449,1.4225804708190286,-1.1880170199423612,1.1295885436100237,-0.11675495108559857,2.1673893634549533,-2.9927364240520893
pech,-1.095422131813457,-1.1580597297143773,-1.539861368861933,0.8346773323047574,-1.725653524493066,-0.7776006935306683,0.5844908843237723,1.9381842974467793,-1.382502405760046,-0.3328311528519624,0.7608366072886322,-1.121646297052614,0.46545600730049463
bomba,-1.6370350701425591,-0.49947252366546707,-1.539861368861933,1.736715563399343,0.8745475911385999,-0.3536188400173711,0.5844908843237723,-0.8390454050708773,1.113393378900238,-0.1543540292488784,-0.7854246446081192,-0.710516839489168,0.7077899407684143
odbyt,-0.40668093155583246,-1.2731912806234917,-1.539861368861933,0.022842924319630333,-1.366276134527714,0.6938657392507752,0.0561024182483962,-1.003101168088798,0.8054581846889044,0.9276635325948172,-0.3873357044178986,-0.710516839489168,-0.8075391132844757
bachor,-1.5209175568134419,-1.8056765126848404,-1.539861368861933,1.5337569614030615,-1.8102129103672664,-1.176642438013772,-0.31147216684751794,-0.37031465359110416,0.3192447201446928,0.23606467863286712,-0.2281001283418106,-0.2993873819257222,-0.8915448370562847
konflikt,-0.9722734287005381,-1.374511594034663,-1.539861368861933,1.6465117402898852,0.0923732718022451,-0.4284391671079525,1.4804539354950625,1.2819612453750966,-0.7828391328221853,0.38107734156037265,0.6004037712420471,0.5228715332011696,0.5667535498541647
nietolerancja,-1.3987791353857753,-2.406866607689221,-1.539861368861933,1.1729416689652268,-1.0491784374994617,-1.2015825470439656,1.5034273470635566,2.1491131356126774,-1.3338810593056243,1.1953792179994431,-0.3310644858045443,2.5785188210183994,-1.3198724520798153
głupota,-0.9777901228203906,-1.9168404341390752,-1.5241193774360389,0.9699830669689453,-2.275289532675369,-1.3761633102553228,1.3426134660840947,2.067085254103717,-1.1880170199423612,-0.1320443887984934,0.5375476227909594,0.11174207563772375,0.5121808984702386
ciemnota,-1.3987791353857753,-1.8946556170203759,-1.5241193774360389,0.4062091725348292,-2.296429379143919,-0.15409796777581922,0.17096947609086885,1.0992519116350206,-1.2528454818815895,0.6376382067398061,-0.42684528344429645,0.5228715332011696,-0.6658447218434822
nieodpowiedzialność,-1.2992907968050285,-1.8831135162221337,-1.5241193774360389,1.2856964478520507,-1.7679332174301663,-1.9747259269799786,1.0209857041251698,2.02021217895574,-2.1118226025763627,0.9945924539459732,1.366051522374817,5.045295566399075,-1.3632062422315154
bękart,-1.0280864692103804,-1.433455869040269,-1.5083773860101448,0.9474321111915812,-1.9793316821156677,-0.25385840389659514,-0.40336581312149644,0.1687257106106351,-1.1026815955529692,1.8758232517361997,-0.45138911283948296,-0.2993873819257222,-0.5133905703680737
impotent,-1.1892633974146707,-1.2995029285873811,-1.5083773860101448,0.5640658629763823,-2.2330098397382687,-0.15409796777581922,0.1479960645223742,0.3444997424155502,-1.123188558003133,2.400099802320259,-0.1879919193301642,0.5228715332011696,-1.191578180117079
oschłość,-1.8806890604359707,-1.0252044995472012,-1.5083773860101448,0.09049579165172383,-0.05560565347760638,0.1451833405865086,0.5615174727552771,1.4108622020320347,-1.1718099044575545,1.3515467011521412,0.33281616783598916,0.5228715332011696,-0.9701402394458567
słabeusz,-1.713217988940497,-1.6186944797533176,-1.5083773860101448,-0.45072714700502714,-2.803785694389122,-0.6529001483796978,-0.19660510900504477,1.0872944945054377,-0.6531822089437289,0.5483996449382641,-0.4483959629132407,0.5228715332011696,-1.1755860133041365
szkodnik,-1.4025755700489018,-1.848037521588516,-1.5083773860101448,0.8572282880821225,-1.0068987445623614,-0.0792776406852367,-0.4952594593954745,-0.4406242663130702,-0.06972605149067572,-0.14319920902368588,-0.096401531587151,0.5228715332011696,-1.1600712966058735
nerwowość,-0.6580845635890379,-1.47443631084237,-1.5083773860101448,1.872021298063531,-0.7743604334083104,-2.54834843467444,1.0439591156936638,1.5046083523279887,-0.685596439913343,0.48147072358710713,1.2122036161659648,0.9340009907646155,-0.35190814992839914
narzekanie,-1.6554947773897497,-1.793399914563072,-1.5083773860101448,1.4435531382936029,-1.6199542921503152,-0.9771215657722202,0.23988971079635277,1.3405525893100685,-0.32903989924758853,0.04643273480459061,0.2286545504027584,1.3451304483280615,-0.8232889371630777
zagniewanie,-0.7464567493946446,-1.2168195155963408,-1.5083773860101448,1.6690626960672494,-0.03446580700905577,-2.0246061450403667,0.7682781768717293,1.5280448899019776,-1.1192194684966525,0.6711026674153836,0.5070174935432884,1.7562599058915074,-1.9120414776910832
niefart,-1.3970588759290492,-1.7954235296380892,-1.5024741392254346,0.29345439364800635,-2.1273106073955184,-1.2015825470439656,-0.24255193214203402,1.8795929535118079,-1.85250875481945,0.09105201570536162,-0.4454028129869986,0.11174207563772375,-1.341087822790731
kpiny,-1.6719034060539262,-1.469368550676058,-1.4926353945842508,0.8346773323047574,-1.7467933709616161,-0.9272413477118322,0.6763845305977508,1.3405525893100685,-1.3338810593056243,0.6856722285258446,0.5225818731597481,-0.710516839489168,0.08333883372741266
pleśń,-1.5184261465657658,-1.7731637638129045,-1.4926353945842508,0.248352482093277,-1.4296956739333644,-0.004457313594655296,-1.6898768609571944,-0.8258922462283308,0.7892510692040969,0.19144539773209612,-0.8548657228969397,-0.710516839489168,-0.2825112958705093
intruz,-1.6158877426831326,-1.0365678765069064,-1.4926353945842508,2.1877346789466365,-0.5841018151913595,-0.45337927613814705,-0.16191056908528106,0.004669947592714557,-0.8152533637917994,0.5372448247130707,-0.5836863395793909,-0.2993873819257222,0.2015380166074517
potwór,-1.2732001950446565,-1.0143081106817273,-1.4926353945842508,1.9171232096182602,0.4094709688304968,-0.7776006935306683,-0.6101265172379476,0.6608929996643972,0.3516589511143069,-1.169442669741418,-0.39511789422612864,-0.2993873819257222,1.1163310663867985
śmieci,-1.5791097818841269,-1.631510708561751,-1.4926353945842508,-0.00016825504503175246,-1.8313527568358166,-0.30373862195698315,-0.24255193214203402,-0.6984261796269454,0.9189079930825533,-1.1582878495162254,-0.7602821852276842,-0.2993873819257222,1.0880087219307857
problem,-1.2477403550850874,-0.5326877228278052,-1.4926353945842508,1.060186890078404,-1.4508355204019145,0.22000366767709004,2.0547892247074278,1.141342019931165,-1.8038874083650285,-0.5670823775810099,-0.4382192531640171,0.11174207563772375,1.7373686070533834
gangster,-0.7152217526874887,-0.7856396072048644,-1.4926353945842508,1.6239607845125201,0.8956874376071496,0.4195245399186419,0.5155706496182878,-0.39375119116509283,0.594765683386413,0.14682611683132513,-0.9823739097548599,0.5228715332011696,-0.5003429123568875
nieczułość,-2.0814354297972053,-1.3142218207652063,-1.4926353945842508,0.9925340227463105,-0.2670041181631069,-0.5281996032287285,1.3196400545155995,1.8525691907989443,-1.4311237522144666,0.7157219483161547,0.17896826162713697,1.3451304483280615,-1.1022668431696347
tchórzliwość,-1.6439479646260744,-1.752927613062743,-1.4926353945842508,0.9023301996368518,-2.698086462046372,-0.9023012386816377,0.72233135373474,1.9030294910857966,-1.3176739438208176,0.0018134539038196144,0.8841543842498134,2.1673893634549533,-1.9814383317489728
plaga,-1.6084664755933311,-0.23804936790540568,-1.4768934031583565,1.0827378458557693,-1.6622339850874155,-0.603019930319311,-0.24255193214203402,0.40309108635052165,-0.5073181695804657,0.43685144268633613,-1.2751039725413529,-0.710516839489168,-0.24967694187185285
upadek,-1.2732616328823958,-1.3702883973563669,-1.4768934031583565,0.789575420750028,-2.1907301468011684,-0.553139712258923,1.1358527619676424,0.5085555054334711,0.3192447201446928,-0.6451661191573594,-0.21373300869584763,-0.2993873819257222,0.8863043697046531
zarazki,-1.4847921082221616,-1.4675978874854188,-1.4768934031583565,1.6465117402898852,-1.1760175163107627,0.020482795435538135,-0.2884987552790233,-0.15938581542520625,-0.15076162891471062,-0.4666889955542754,-0.5860808595203847,0.11174207563772375,-0.42826854380739143
podstępność,-1.526569837885545,-0.48970334744124655,-1.4768934031583565,1.1278397574104986,0.5363100476417977,0.1950635586468966,0.8371984115772128,1.6803823841329042,-1.3662952902752383,0.41249295770479066,0.8871475341760555,1.7562599058915074,-1.9814383317489728
nierzetelność,-1.429436616418176,-2.0139739577398657,-1.4768934031583565,0.7670244649726639,-1.5142550598075644,-0.004457313594655296,0.4007035917758152,1.8795929535118079,-2.322515103878854,1.7865846899346576,-0.3795535146096688,2.5785188210183994,-1.9814383317489728
niepełnosprawność,-0.7898072877041844,-0.9125277672790465,-1.4768934031583565,1.0376359343010397,-2.3387090720810195,-1.326283092194935,1.8710019321594706,0.8718218378302949,0.027516641418166593,0.24721949885805963,0.1628052520254286,4.223036651272183,-2.156304438065952
zatrwożenie,-1.3151622382212633,-1.0510329768579496,-1.4696783237548192,0.6993715976405693,-1.6928651911949122,-1.2514627651043535,0.538544061186783,1.8561564159378192,-1.6815071485817963,1.2399984989002142,1.363058372448575,1.7562599058915074,-2.632504775265087
cela,-1.9148569724040756,-1.325944832234265,-1.4611514117324624,0.5415149071990172,-2.0427512215213177,0.4943448670092244,-0.2195785205735394,-0.7921723299229,0.562351452416799,-0.32167633262676987,-0.5495644304202292,-1.121646297052614,0.22119304692562552
niedola,-1.3722994273197195,-1.879965670549889,-1.4611514117324624,0.65426968608584,-2.4655481508923205,-1.0270017838326082,0.6763845305977508,1.4694535459670062,-1.593194907062537,1.083831015747515,0.31366000830803864,0.11174207563772375,-0.4751910164836792
przymus,-1.744757717322846,-1.2184838937678746,-1.4611514117324624,1.2856964478520507,-1.5565347527446647,-0.1291578587456247,0.8371984115772128,1.2546983343196392,-1.2852597128512036,0.42569662246114365,-0.2616234075157236,0.11174207563772375,0.10922723642769819
niższość,-1.4218183245383789,-1.3785588241846918,-1.4611514117324624,0.15814865898381833,-2.3175692256124694,-0.10421774971543124,0.44665041491280444,1.0992519116350206,-1.560780676092923,0.5149351842626856,-0.5782986697121548,0.5228715332011696,-1.2798754593510333
próżność,-1.5113332541259563,-1.1500996601983486,-1.4611514117324624,0.65426968608584,-0.2670041181631069,-1.2015825470439656,0.4007035917758152,1.9967756413817512,-1.4797450986688883,0.9945924539459732,0.21189291081580167,0.5228715332011696,0.20927021214286393
obolałość,-1.0099367848521095,-1.3927241297098072,-1.4611514117324624,0.7444735091952986,-2.0216113750527676,-0.9333491295151407,0.30880994550183666,0.6023016557294253,-0.5721466315196939,0.6711026674153836,0.056847744636452834,0.9340009907646155,-2.061551120364735
bezczelność,-1.3523321300541276,-1.1701264714579962,-1.4611514117324624,2.142632767391907,0.3249115829562962,-1.6006242915270694,0.7453047653032342,1.7038189217068929,-1.6094020225473447,0.5149351842626856,0.581846241699345,1.7562599058915074,0.13007030697502478
grubiaństwo,-1.7684506050690043,-1.8278013708383543,-1.4611514117324624,1.33079835940678,-0.43612288991150805,-0.1291578587456247,0.4696238264812986,1.7449524366326667,-1.5709101232709275,1.7196557685835017,0.04906555482822281,1.7562599058915074,-0.7352415759013721
snob,-1.821708108487937,-0.9329718402471963,-1.4572962301587769,0.9474321111915812,-0.11902519288325634,1.3173684650056243,-0.26552534371052866,0.754639149960352,-1.1393956734879405,1.4296304427284907,-0.7249630160980255,-1.121646297052614,-0.8736222191550757
alergia,-0.7535671551491173,-1.248507828696966,-1.4572962301587769,0.924881155414216,-1.5565347527446647,-0.4034990580777591,-0.26552534371052866,0.0163882163797089,0.1247593343270089,-0.1543540292488784,-0.923109541215263,0.11174207563772375,-1.5518098289040811
cipa,0.0978465919672939,-1.0568040272570733,-1.4454094203065686,1.8945722538408962,-1.7467933709616161,-1.0519418928628017,-0.0817380511625716,-0.5030419837295105,0.48131587499276335,1.0057472741711666,0.10114636354483797,-1.121646297052614,-0.7153778429179444
kutas,-0.39485944415615154,-0.5185224173026899,-1.4454094203065686,2.5034480598297417,-0.43612288991150805,-0.7526605845004738,-0.4952594593954745,-0.5695252229700077,0.5785585679016056,1.0169020943963591,0.1268874529105214,-0.710516839489168,-0.4320209385441613
odpady,-1.5387114905689683,-1.752927613062743,-1.4454094203065686,0.6317187303084758,-2.1695903003326187,0.269883885737478,-0.8628340444913887,-0.4406242663130702,0.270623373690272,0.10220683593055412,-1.7013285220382508,-0.2993873819257222,-0.6717842655010111
łachmany,-1.321664056291087,-1.6229277894504752,-1.4454094203065686,0.3611072609800998,-1.9793316821156677,-0.6529001483796978,-0.9087808676283778,-0.28828677208214376,0.2868304891750794,0.3699225213351801,-0.9955437694303257,0.5228715332011696,0.10522435851349257
narkotyk,-1.3056393733715224,-1.2919480989739882,-1.4454094203065686,1.6239607845125201,-1.7045136780245158,-1.4011034192855174,-0.12768487429956088,-0.39375119116509283,0.2057949117510438,0.7491864089917332,1.1265995282754362,0.5228715332011696,0.31236218205334026
zamieszki,-1.3235029543310377,-1.6112047779814163,-1.4454094203065686,1.3533493151841443,-0.14016503935180696,-0.7277204754702804,0.5844908843237723,0.32106320484156153,0.1733806807814297,1.0169020943963591,0.0035696759493405767,0.9340009907646155,-0.04607428562822412
grzechotnik,-0.9921607704659252,-0.4315069690769805,-1.4454094203065686,0.8121263765273932,0.5785897405788979,0.4943448670092244,-1.1155415717448292,-0.957423834653779,0.7892510692040969,0.14682611683132513,-0.4663548624706943,1.7562599058915074,-0.6838709594067385
niedojrzałość,-0.9018699037424408,-2.3794238505465475,-1.4454094203065686,0.8797792438594867,-1.7890730638987162,-2.0246061450403667,1.5034273470635566,1.8561564159378192,-1.382502405760046,0.9611279932703957,0.9649694322583541,2.5785188210183994,-1.225119134378598
smark,-1.2618341950627057,-1.9827952958433184,-1.441232973601739,0.42876012831219434,-1.6833738315559656,-0.05433753165504327,-1.712850272525689,-0.6515531044789681,0.4002802975687284,-0.1766636696992644,-0.8488794230444551,-0.710516839489168,-0.9596408032928132
degradacja,-1.8288439995676948,-1.6186944797533176,-1.441232973601739,0.8797792438594867,-2.0216113750527676,-0.029397422624848728,0.7453047653032342,0.8835401066172894,-1.7066447154561868,1.5300238247552251,-0.020974153445846175,1.3451304483280615,-1.0260763706304845
żmija,-1.259438119390837,-1.358052858091195,-1.4296674288806746,1.2631454920746854,0.24035219708209563,0.22000366767709004,-1.1155415717448292,-1.0265377056627867,0.7244226072648687,-0.5559275573558174,-0.3855398144621534,-0.710516839489168,0.05756308453227803
apatia,-1.569084821601816,-1.2378051534113226,-1.4296674288806746,-0.7664405278881326,-1.7679332174301663,-0.4783193851683405,0.9164332392318116,1.9264660286597852,-1.0259458650942908,2.1546937573660183,-1.0583999178814132,-0.2993873819257222,-0.39566315129857194
ochłap,-1.2867249935320322,-1.8944457606422258,-1.4296674288806746,-0.20726886932694644,-1.9517204540751139,0.1254390876042753,-0.7714092433514653,0.11013436667566363,-0.6624926795413864,0.9276635325948172,-0.8153561438705419,-0.2993873819257222,-0.5090048530897592
trwoga,-1.3757276586656262,-1.0867085611434293,-1.4296674288806746,1.0150849785236746,-2.0216113750527676,-1.5756841824968748,0.6534111190292556,1.9147477598727907,-1.019992230834566,0.8222618639363825,0.4309914854167353,-0.2993873819257222,0.3087531091237094
błaganie,0.3719610385031054,-1.3805074905532302,-1.4296674288806746,1.6465117402898852,-2.4444083044237703,-2.0276600359420267,0.8142250000087186,1.1179054823571763,-0.36145413021720263,0.20260021795728864,1.2565022350743504,0.5228715332011696,-0.18494114518522184
zmęczenie,1.6750173245978695,-1.2731912806234917,-1.4296674288806746,-0.5409309701144859,-2.2330098397382687,-0.7526605845004738,1.1128793503991483,1.188215095079142,0.1085522188422015,-0.7790239618596724,0.042480624990489865,0.9340009907646155,0.9690498687158398
nałogowiec,-1.281208299412185,-1.5651811033251009,-1.4296674288806746,1.2405945362973214,-2.40212861148667,-0.8524210206212497,0.6993579421662449,0.3093449360545669,-0.23179720633874623,0.8830442516940461,-0.020375523460597414,1.3451304483280615,-1.7013194715777331
skarżypyta,-1.2904027896119337,-1.8547829051719031,-1.4296674288806746,1.060186890078404,-1.598814445681765,-0.3286787309871766,-0.587153105669453,0.824948762682318,-0.9611174031550624,-0.9909655461383344,-0.5663260700071858,1.3451304483280615,-1.4905974654643834
prymitywność,-0.6695120014087278,-2.2188475391277445,-1.4296674288806746,0.09049579165172383,-2.000471528584218,-0.3286787309871766,-0.19660510900504477,1.5866362338369495,-1.4797450986688883,1.1172954764230936,0.10294225350058339,2.1673893634549533,-2.061551120364735
żółć,-1.433836836728055,-1.2478442287984928,-1.4139254374547805,0.3611072609800998,-0.9011995122196113,-0.15409796777581922,-0.7939138097859048,-0.39375119116509283,0.2868304891750794,1.1172954764230936,-1.4918080272012926,-1.121646297052614,0.030441918299387055
pchła,-1.1120296797367577,-1.7557885860998332,-1.4139254374547805,-0.5634819258918505,-1.6833738315559656,-0.029397422624848728,-0.8628340444913887,-0.7804540611359057,0.675801260810448,-0.7232498607337084,-0.2825754569994195,-0.710516839489168,-0.6838709594067385
rabuś,-1.5513292864948747,-1.4978823337804934,-1.4139254374547805,1.0827378458557693,-0.2247244252260066,0.1950635586468966,-0.7939138097859048,-0.2179771593601777,-0.16002283776317117,0.31414842020921663,0.017338165610054784,-0.710516839489168,-0.5358921113988413
kłopot,-1.1784138989789623,-1.6901955457372297,-1.4139254374547805,0.6317187303084758,-1.5776745992132148,-0.029397422624848728,1.4345071123580733,1.1179054823571763,-1.2852597128512036,-0.9017269843367924,1.7174473237156587,-0.2993873819257222,1.0278565164845237
ścieki,-1.3768309974895956,-1.4291492010601072,-1.4139254374547805,0.7592006639886848,-1.8222928226350077,0.6938657392507752,-0.5182328709639691,-0.7218627172009342,0.18958779626623712,0.1802905775069036,-1.0955149769668173,-0.2993873819257222,-0.5090048530897592
zemsta,-1.3437308327704915,-1.1055956351769145,-1.4139254374547805,2.5711009271618352,0.8534077446700493,-1.0270017838326082,1.0209857041251698,1.7506919968548698,-0.8476675947614135,-0.06557076623203739,0.5746626818763637,-0.2993873819257222,0.5109551799462287
żebrak,-1.4330553050610757,-1.878062322003876,-1.4139254374547805,0.9023301996368518,-2.507827843829421,-0.8274809115910563,0.21691629922785813,-0.32344157844312676,0.7244226072648687,-0.1766636696992644,-0.9398711808022198,-0.2993873819257222,0.35960152204423546
szpital,-1.509231656366017,0.1062164022360175,-1.4139254374547805,0.6317187303084758,-0.8377799728139603,-0.0792776406852367,1.2507198198101162,-1.0769980059496387,1.0485649169610098,-1.1136685686154544,0.3591558871869209,0.11174207563772375,0.823001839188474
złamanie,-0.8582617502236193,-0.7532617660045993,-1.4139254374547805,1.060186890078404,-1.3239964415906136,-0.6279600393495044,0.6585684155038185,0.028106485166703242,0.5299372214471848,-0.4220697146535044,0.08438472395788167,0.5228715332011696,0.4036573063188808
nieufność,-2.0073687031880967,-0.9898851701211848,-1.4139254374547805,0.9925340227463105,-1.6833738315559656,-1.176642438013772,0.7682781768717293,2.0797601162610757,-1.528366445123309,0.4368514426863421,0.6728379994571099,0.9340009907646155,0.3454533704596337
niedbałość,-1.371254984078136,-1.7144789266374316,-1.4139254374547805,0.65426968608584,-1.7679332174301663,-1.2015825470439656,0.17096947609086885,1.5280448899019776,-1.5121593296385023,0.5707092853886492,-0.25563710766323944,1.3451304483280615,-0.7847746969758337
barbarzyńca,-1.4788285421055027,-1.6852598992127983,-1.4139254374547805,1.759266519176708,0.7265686658587485,-0.8274809115910563,-0.4493126362584857,0.2273170545456068,-0.4424897076412376,0.7938056898925041,0.3399997276589704,1.7562599058915074,0.2574060091979285
łatwowierność,-0.016046447926400146,-1.2985911388064535,-1.4139254374547805,0.22580152631591183,-2.38098876501812,-2.373767671463082,0.6993579421662449,1.6569458465589155,-1.6742304844865727,0.6264833865146127,1.8970363192901942,2.5785188210183994,-0.8915448370562847
bagno,-1.0375883627861806,-1.6904143149345285,-1.3981834460288864,-0.11246281034455767,-1.6622339850874155,-0.004457313594655296,0.21691629922785813,-0.5343704166090246,0.708215491780062,0.03527791457939811,-1.30323958184803,-0.710516839489168,0.31861837263762655
żądło,-1.0012007094059103,-0.6024246115668328,-1.3981834460288864,0.7219225534179345,0.26149204355064626,0.020482795435538135,-0.5412062825324637,-0.9327915553668321,0.708215491780062,-0.7901787820848649,-1.0613930678076555,-0.710516839489168,-0.34231333439240486
awersja,-1.1055322399955985,-0.7710556226987098,-1.3981834460288864,0.8972677401766243,-0.8659664347720306,-1.1475456441452156,1.3383938598776424,1.7452068497630853,-1.7228518309409935,2.6889868812135327,1.1930474566380145,0.11174207563772375,-1.0143971282652484
