,id,name,dim,manip_type,wzrost,spadek,parabola,flatline,flatline_coeff,chaos,max_effect_n_times_better,max_effect_better_by,medium_effect_n_times_better,medium_effect_better_by
23,11,163,trust,peterson,True,False,False,False,0.6665671526635397,False,0.9671651658269312,-0.5463333333333296,0.7769148700151814,-2.772668120012206
24,12,164,trust,our,True,False,False,False,1.6656235316301107,False,0.7416442922689425,-7.321129032258071,0.49666576376593435,-7.990042568542577
25,12,164,trust,peterson,True,False,False,False,0.785119849300238,False,1.3483552835560286,7.321129032258071,2.013426479042099,7.990042568542577
26,13,167,trust,our,False,False,False,False,-2.244434722973377,True,2.2466307277628164,2.1583333333333456,0.9040761092825018,0.3316362970363116
27,13,167,trust,peterson,False,False,False,False,-1.5007782047573752,True,0.4451109778044365,-2.1583333333333456,1.1061015657117916,-0.3316362970363116
28,14,169,trust,our,False,False,True,True,-1.3862580287763355,False,-0.06468359172711502,-13.589380952380957,0.550235154668975,-1.7471608625941997
29,14,169,trust,peterson,True,False,False,False,2.2857288924601837,False,-15.45987124862773,13.589380952380957,1.817404779601199,1.7471608625941997
30,15,172,trust,our,False,False,True,True,-1.5713606158395226,False,-0.6361906629266058,-8.850551948051951,0.9996713625952277,-0.0019800364112043667
31,15,172,trust,peterson,False,False,True,True,-0.10219863532414435,False,-1.571855826050319,8.850551948051951,1.0003287454428214,0.0019800364112043667
32,16,173,trust,our,False,False,True,True,-0.11368992417463063,False,1.0479648664938275,0.49101851851851563,0.8908598195342733,-1.482896923864665
33,16,173,trust,peterson,False,False,True,True,-0.2465605866703478,False,0.954230463226975,-0.49101851851851563,1.1225110596219094,1.482896923864665
34,17,28,trust,our,False,False,False,False,-3.9557869168823903,True,16.37964533146899,6.893674074074077,-0.8673227820601492,-5.347791160452445
35,17,28,trust,peterson,False,False,True,True,-0.8434873722813685,False,0.06105138296729629,-6.893674074074077,-1.1529732882430495,5.347791160452445
36,18,30,trust,our,True,False,False,False,0.596181121526297,False,0.7495886302489922,-1.7573333333333423,1.514189246742287,1.119138292810348
37,18,30,trust,peterson,True,False,False,False,2.2243289085979465,False,1.3340650586813572,1.7573333333333423,0.6604194304981739,-1.119138292810348
38,19,31,trust,our,True,False,False,False,16.51883021604578,False,3.1684538222068466,6.2690000000000055,0.13378621577146443,-3.3853540163540075
39,19,31,trust,peterson,False,False,True,True,-0.2602770528260069,False,0.3156113537117906,-6.2690000000000055,7.4746115975670815,3.3853540163540075
40,20,33,trust,our,True,False,False,False,5.634392782789652,False,0.7376190783390311,-1.0495913978494684,-1.962695744217244,0.6713562610229289
41,20,33,trust,peterson,False,False,False,False,-18.653142201213353,True,1.3557133069982379,1.0495913978494684,-0.5095033211063577,-0.6713562610229289
42,21,41,trust,our,True,False,False,False,0.15020223801931037,False,0.5843057770167,-8.746523809523815,1.1321159031485886,1.247359595959601
43,21,41,trust,peterson,True,False,False,False,1.2285630173763327,False,1.711432676749693,8.746523809523815,0.8833017866976748,-1.247359595959601
44,22,43,trust,our,True,False,False,False,0.15554772619903995,False,-3.5390094308514306,3.2773809523809447,2.320942792861403,1.2585754224270218
